H,M,E,B,HSubs,MSubs,ESubs,BSubs
0.010976,0.3645,0.06,1,15,46,4,5
0.010976,0.3645,0.09,0.25,15,46,7,2
0.010976,0.3645,0.1,0.25,15,46,8,2
0.010976,0.3645,0.11,0.25,15,46,9,2
0.010976,0.3645,0.11,1,15,46,9,5
0.010976,0.389344,0.05,1,15,47,3,5
0.010976,0.389344,0.07,0.75,15,47,5,4
0.010976,0.389344,0.07,1,15,47,5,5
0.010976,0.389344,0.08,0.5,15,47,6,3
0.010976,0.389344,0.08,1,15,47,6,5
0.010976,0.389344,0.09,0.25,15,47,7,2
0.010976,0.389344,0.09,0.5,15,47,7,3
0.010976,0.389344,0.1,0.5,15,47,8,3
0.010976,0.389344,0.13,0,15,47,11,1
0.010976,0.415292,0.06,0.75,15,48,4,4
0.010976,0.415292,0.06,1,15,48,4,5
0.010976,0.415292,0.07,0.5,15,48,5,3
0.010976,0.415292,0.07,0.75,15,48,5,4
0.010976,0.415292,0.08,0.5,15,48,6,3
0.010976,0.415292,0.09,0.5,15,48,7,3
0.010976,0.415292,0.1,0.25,15,48,8,2
0.010976,0.415292,0.1,0.5,15,48,8,3
0.010976,0.442368,0.05,1,15,49,3,5
0.010976,0.442368,0.06,0.75,15,49,4,4
0.010976,0.442368,0.06,1,15,49,4,5
0.010976,0.442368,0.07,0.75,15,49,5,4
0.010976,0.442368,0.07,1,15,49,5,5
0.010976,0.442368,0.08,0.5,15,49,6,3
0.010976,0.442368,0.08,1,15,49,6,5
0.010976,0.442368,0.09,0.25,15,49,7,2
0.010976,0.442368,0.09,1,15,49,7,5
0.010976,0.442368,0.1,0.5,15,49,8,3
0.010976,0.442368,0.1,1,15,49,8,5
0.010976,0.442368,0.12,0,15,49,10,1
0.027436,0.027436,0.18,1,20,20,16,5
0.027436,0.070304,0.14,1,20,27,12,5
0.027436,0.070304,0.15,1,20,27,13,5
0.027436,0.078732,0.13,1,20,28,11,5
0.027436,0.078732,0.15,1,20,28,13,5
0.027436,0.078732,0.16,0.75,20,28,14,4
0.027436,0.078732,0.16,1,20,28,14,5
0.027436,0.078732,0.17,1,20,28,15,5
0.027436,0.078732,0.18,1,20,28,16,5
0.027436,0.078732,0.19,0.75,20,28,17,4
0.027436,0.097556,0.14,1,20,30,12,5
0.027436,0.097556,0.15,1,20,30,13,5
0.027436,0.097556,0.16,1,20,30,14,5
0.027436,0.097556,0.17,1,20,30,15,5
0.027436,0.097556,0.18,0.75,20,30,16,4
0.027436,0.108,0.11,1,20,31,9,5
0.027436,0.108,0.13,0.75,20,31,11,4
0.027436,0.108,0.13,1,20,31,11,5
0.027436,0.108,0.14,0.75,20,31,12,4
0.027436,0.108,0.15,0.75,20,31,13,4
0.027436,0.108,0.15,1,20,31,13,5
0.027436,0.108,0.16,1,20,31,14,5
0.027436,0.108,0.17,0.75,20,31,15,4
0.027436,0.108,0.17,1,20,31,15,5
0.027436,0.108,0.18,1,20,31,16,5
0.027436,0.108,0.19,0.5,20,31,17,3
0.027436,0.131072,0.11,1,20,33,9,5
0.027436,0.131072,0.13,0.75,20,33,11,4
0.027436,0.131072,0.13,1,20,33,11,5
0.027436,0.131072,0.14,0.75,20,33,12,4
0.027436,0.131072,0.14,1,20,33,12,5
0.027436,0.131072,0.15,0.5,20,33,13,3
0.027436,0.131072,0.15,0.75,20,33,13,4
0.027436,0.131072,0.15,1,20,33,13,5
0.027436,0.131072,0.16,1,20,33,14,5
0.027436,0.131072,0.17,0.75,20,33,15,4
0.027436,0.131072,0.17,1,20,33,15,5
0.027436,0.143748,0.1,1,20,34,8,5
0.027436,0.143748,0.11,0.75,20,34,9,4
0.027436,0.143748,0.11,1,20,34,9,5
0.027436,0.143748,0.13,0.75,20,34,11,4
0.027436,0.143748,0.13,1,20,34,11,5
0.027436,0.143748,0.14,0.5,20,34,12,3
0.027436,0.143748,0.14,1,20,34,12,5
0.027436,0.143748,0.15,1,20,34,13,5
0.027436,0.143748,0.16,0.5,20,34,14,3
0.027436,0.143748,0.16,1,20,34,14,5
0.027436,0.157216,0.05,1,20,35,3,5
0.027436,0.157216,0.09,1,20,35,7,5
0.027436,0.157216,0.1,0.75,20,35,8,4
0.027436,0.157216,0.1,1,20,35,8,5
0.027436,0.157216,0.11,0.75,20,35,9,4
0.027436,0.157216,0.12,1,20,35,10,5
0.027436,0.157216,0.13,0.5,20,35,11,3
0.027436,0.157216,0.13,1,20,35,11,5
0.027436,0.157216,0.14,1,20,35,12,5
0.027436,0.157216,0.15,1,20,35,13,5
0.027436,0.157216,0.16,0.5,20,35,14,3
0.027436,0.157216,0.17,0.5,20,35,15,3
0.027436,0.1715,0.08,1,20,36,6,5
0.027436,0.1715,0.09,1,20,36,7,5
0.027436,0.1715,0.1,0.75,20,36,8,4
0.027436,0.1715,0.11,0.75,20,36,9,4
0.027436,0.1715,0.12,1,20,36,10,5
0.027436,0.1715,0.13,1,20,36,11,5
0.027436,0.1715,0.14,1,20,36,12,5
0.027436,0.1715,0.15,0.5,20,36,13,3
0.027436,0.202612,0.08,1,20,38,6,5
0.027436,0.202612,0.09,0.75,20,38,7,4
0.027436,0.202612,0.09,1,20,38,7,5
0.027436,0.202612,0.1,0.75,20,38,8,4
0.027436,0.202612,0.1,1,20,38,8,5
0.027436,0.202612,0.11,0.5,20,38,9,3
0.027436,0.202612,0.11,1,20,38,9,5
0.027436,0.202612,0.12,1,20,38,10,5
0.027436,0.202612,0.13,1,20,38,11,5
0.027436,0.202612,0.14,0.25,20,38,12,2
0.027436,0.202612,0.14,0.75,20,38,12,4
0.027436,0.202612,0.15,0.25,20,38,13,2
0.027436,0.202612,0.17,0.25,20,38,15,2
0.027436,0.219488,0.08,1,20,39,6,5
0.027436,0.219488,0.09,0.75,20,39,7,4
0.027436,0.219488,0.1,1,20,39,8,5
0.027436,0.219488,0.11,0.5,20,39,9,3
0.027436,0.219488,0.11,0.75,20,39,9,4
0.027436,0.219488,0.11,1,20,39,9,5
0.027436,0.219488,0.12,0.25,20,39,10,2
0.027436,0.219488,0.12,0.75,20,39,10,4
0.027436,0.219488,0.13,0.75,20,39,11,4
0.027436,0.219488,0.14,0.5,20,39,12,3
0.027436,0.219488,0.15,0.25,20,39,13,2
0.027436,0.237276,0.08,1,20,40,6,5
0.027436,0.237276,0.09,0.75,20,40,7,4
0.027436,0.237276,0.1,0.75,20,40,8,4
0.027436,0.237276,0.11,0.5,20,40,9,3
0.027436,0.237276,0.11,1,20,40,9,5
0.027436,0.237276,0.12,0.25,20,40,10,2
0.027436,0.237276,0.12,0.75,20,40,10,4
0.027436,0.237276,0.12,1,20,40,10,5
0.027436,0.237276,0.13,0.5,20,40,11,3
0.027436,0.237276,0.14,0.5,20,40,12,3
0.027436,0.256,0.07,1,20,41,5,5
0.027436,0.256,0.08,0.75,20,41,6,4
0.027436,0.256,0.09,1,20,41,7,5
0.027436,0.256,0.1,0.5,20,41,8,3
0.027436,0.256,0.1,1,20,41,8,5
0.027436,0.256,0.11,0.25,20,41,9,2
0.027436,0.256,0.11,0.5,20,41,9,3
0.027436,0.256,0.11,0.75,20,41,9,4
0.027436,0.256,0.12,0.75,20,41,10,4
0.027436,0.256,0.13,0.5,20,41,11,3
0.027436,0.256,0.14,0.25,20,41,12,2
0.027436,0.256,0.15,0.25,20,41,13,2
0.027436,0.275684,0.08,0.75,20,42,6,4
0.027436,0.275684,0.09,0.5,20,42,7,3
0.027436,0.275684,0.09,0.75,20,42,7,4
0.027436,0.275684,0.1,0.5,20,42,8,3
0.027436,0.275684,0.1,0.75,20,42,8,4
0.027436,0.275684,0.1,1,20,42,8,5
0.027436,0.275684,0.11,0.25,20,42,9,2
0.027436,0.275684,0.11,0.75,20,42,9,4
0.027436,0.275684,0.14,0.25,20,42,12,2
0.027436,0.275684,0.15,0,20,42,13,1
0.027436,0.296352,0.07,1,20,43,5,5
0.027436,0.296352,0.08,0.75,20,43,6,4
0.027436,0.296352,0.08,1,20,43,6,5
0.027436,0.296352,0.09,0.75,20,43,7,4
0.027436,0.296352,0.1,0.25,20,43,8,2
0.027436,0.296352,0.11,0.5,20,43,9,3
0.027436,0.296352,0.12,0.25,20,43,10,2
0.027436,0.296352,0.12,0.5,20,43,10,3
0.027436,0.296352,0.15,0,20,43,13,1
0.027436,0.318028,0.07,0.75,20,44,5,4
0.027436,0.318028,0.07,1,20,44,5,5
0.027436,0.318028,0.08,0.75,20,44,6,4
0.027436,0.318028,0.08,1,20,44,6,5
0.027436,0.318028,0.09,0.5,20,44,7,3
0.027436,0.318028,0.1,0.5,20,44,8,3
0.027436,0.318028,0.13,0.5,20,44,11,3
0.027436,0.3645,0.06,1,20,46,4,5
0.027436,0.3645,0.07,1,20,46,5,5
0.027436,0.3645,0.08,0.75,20,46,6,4
0.027436,0.3645,0.08,1,20,46,6,5
0.027436,0.3645,0.09,0.5,20,46,7,3
0.027436,0.3645,0.13,0,20,46,11,1
0.027436,0.3645,0.14,0,20,46,12,1
0.027436,0.389344,0.05,1,20,47,3,5
0.027436,0.389344,0.06,1,20,47,4,5
0.027436,0.389344,0.07,0.5,20,47,5,3
0.027436,0.389344,0.07,1,20,47,5,5
0.027436,0.389344,0.08,0.75,20,47,6,4
0.027436,0.389344,0.09,0.25,20,47,7,2
0.027436,0.389344,0.1,0.5,20,47,8,3
0.027436,0.389344,0.11,0.25,20,47,9,2
0.027436,0.415292,0.06,0.75,20,48,4,4
0.027436,0.415292,0.06,1,20,48,4,5
0.027436,0.415292,0.07,0.5,20,48,5,3
0.027436,0.415292,0.08,1,20,48,6,5
0.027436,0.415292,0.09,0.25,20,48,7,2
0.027436,0.415292,0.09,0.75,20,48,7,4
0.027436,0.415292,0.11,0,20,48,9,1
0.027436,0.442368,0.05,1,20,49,3,5
0.027436,0.442368,0.06,1,20,49,4,5
0.027436,0.442368,0.07,0.75,20,49,5,4
0.027436,0.442368,0.07,1,20,49,5,5
0.027436,0.442368,0.08,0.75,20,49,6,4
0.027436,0.442368,0.08,1,20,49,6,5
0.027436,0.442368,0.09,1,20,49,7,5
0.042592,0.070304,0.15,1,23,27,13,5
0.042592,0.070304,0.16,1,23,27,14,5
0.042592,0.070304,0.17,1,23,27,15,5
0.042592,0.070304,0.18,1,23,27,16,5
0.042592,0.070304,0.19,1,23,27,17,5
0.042592,0.078732,0.13,1,23,28,11,5
0.042592,0.078732,0.14,1,23,28,12,5
0.042592,0.078732,0.15,1,23,28,13,5
0.042592,0.078732,0.16,0.75,23,28,14,4
0.042592,0.078732,0.18,0.75,23,28,16,4
0.042592,0.078732,0.18,1,23,28,16,5
0.042592,0.097556,0.05,1,23,30,3,5
0.042592,0.097556,0.12,1,23,30,10,5
0.042592,0.097556,0.13,1,23,30,11,5
0.042592,0.097556,0.15,0.75,23,30,13,4
0.042592,0.097556,0.15,1,23,30,13,5
0.042592,0.097556,0.16,1,23,30,14,5
0.042592,0.097556,0.17,1,23,30,15,5
0.042592,0.108,0.12,1,23,31,10,5
0.042592,0.108,0.13,1,23,31,11,5
0.042592,0.108,0.14,0.75,23,31,12,4
0.042592,0.108,0.15,1,23,31,13,5
0.042592,0.108,0.16,0.75,23,31,14,4
0.042592,0.108,0.16,1,23,31,14,5
0.042592,0.108,0.17,0.5,23,31,15,3
0.042592,0.108,0.17,1,23,31,15,5
0.042592,0.108,0.18,0.5,23,31,16,3
0.042592,0.108,0.18,1,23,31,16,5
0.042592,0.108,0.19,0.75,23,31,17,4
0.042592,0.131072,0.1,1,23,33,8,5
0.042592,0.131072,0.11,1,23,33,9,5
0.042592,0.131072,0.12,0.75,23,33,10,4
0.042592,0.131072,0.12,1,23,33,10,5
0.042592,0.131072,0.14,0.5,23,33,12,3
0.042592,0.131072,0.14,0.75,23,33,12,4
0.042592,0.131072,0.14,1,23,33,12,5
0.042592,0.131072,0.15,0.75,23,33,13,4
0.042592,0.131072,0.15,1,23,33,13,5
0.042592,0.131072,0.16,0.75,23,33,14,4
0.042592,0.131072,0.16,1,23,33,14,5
0.042592,0.131072,0.17,0.5,23,33,15,3
0.042592,0.131072,0.17,0.75,23,33,15,4
0.042592,0.131072,0.17,1,23,33,15,5
0.042592,0.131072,0.18,0.75,23,33,16,4
0.042592,0.143748,0.09,1,23,34,7,5
0.042592,0.143748,0.11,0.75,23,34,9,4
0.042592,0.143748,0.12,1,23,34,10,5
0.042592,0.143748,0.13,0.75,23,34,11,4
0.042592,0.143748,0.13,1,23,34,11,5
0.042592,0.143748,0.14,0.5,23,34,12,3
0.042592,0.143748,0.14,0.75,23,34,12,4
0.042592,0.143748,0.14,1,23,34,12,5
0.042592,0.143748,0.15,0.5,23,34,13,3
0.042592,0.143748,0.15,0.75,23,34,13,4
0.042592,0.143748,0.15,1,23,34,13,5
0.042592,0.143748,0.16,0.25,23,34,14,2
0.042592,0.143748,0.16,0.5,23,34,14,3
0.042592,0.143748,0.16,0.75,23,34,14,4
0.042592,0.143748,0.16,1,23,34,14,5
0.042592,0.143748,0.17,0.25,23,34,15,2
0.042592,0.157216,0.09,1,23,35,7,5
0.042592,0.157216,0.11,0.75,23,35,9,4
0.042592,0.157216,0.11,1,23,35,9,5
0.042592,0.157216,0.12,0.5,23,35,10,3
0.042592,0.157216,0.12,0.75,23,35,10,4
0.042592,0.157216,0.13,0.5,23,35,11,3
0.042592,0.157216,0.13,1,23,35,11,5
0.042592,0.157216,0.14,0.5,23,35,12,3
0.042592,0.157216,0.14,0.75,23,35,12,4
0.042592,0.157216,0.14,1,23,35,12,5
0.042592,0.157216,0.15,0.25,23,35,13,2
0.042592,0.157216,0.15,0.5,23,35,13,3
0.042592,0.157216,0.15,0.75,23,35,13,4
0.042592,0.157216,0.15,1,23,35,13,5
0.042592,0.157216,0.16,0.75,23,35,14,4
0.042592,0.1715,0.04,1,23,36,2,5
0.042592,0.1715,0.09,1,23,36,7,5
0.042592,0.1715,0.1,0.75,23,36,8,4
0.042592,0.1715,0.11,0.5,23,36,9,3
0.042592,0.1715,0.11,0.75,23,36,9,4
0.042592,0.1715,0.11,1,23,36,9,5
0.042592,0.1715,0.12,0.75,23,36,10,4
0.042592,0.1715,0.13,0.5,23,36,11,3
0.042592,0.1715,0.13,0.75,23,36,11,4
0.042592,0.1715,0.13,1,23,36,11,5
0.042592,0.1715,0.14,0.25,23,36,12,2
0.042592,0.1715,0.14,0.75,23,36,12,4
0.042592,0.1715,0.14,1,23,36,12,5
0.042592,0.1715,0.15,0.25,23,36,13,2
0.042592,0.1715,0.15,0.75,23,36,13,4
0.042592,0.1715,0.17,0.25,23,36,15,2
0.042592,0.202612,0.04,1,23,38,2,5
0.042592,0.202612,0.08,1,23,38,6,5
0.042592,0.202612,0.1,0.75,23,38,8,4
0.042592,0.202612,0.1,1,23,38,8,5
0.042592,0.202612,0.12,0.5,23,38,10,3
0.042592,0.202612,0.12,1,23,38,10,5
0.042592,0.202612,0.13,0.25,23,38,11,2
0.042592,0.202612,0.13,0.75,23,38,11,4
0.042592,0.202612,0.13,1,23,38,11,5
0.042592,0.202612,0.14,0.5,23,38,12,3
0.042592,0.202612,0.14,0.75,23,38,12,4
0.042592,0.202612,0.15,0.5,23,38,13,3
0.042592,0.202612,0.16,0.25,23,38,14,2
0.042592,0.202612,0.16,0.5,23,38,14,3
0.042592,0.219488,0.08,1,23,39,6,5
0.042592,0.219488,0.09,1,23,39,7,5
0.042592,0.219488,0.1,0.5,23,39,8,3
0.042592,0.219488,0.1,1,23,39,8,5
0.042592,0.219488,0.11,1,23,39,9,5
0.042592,0.219488,0.12,0.25,23,39,10,2
0.042592,0.219488,0.12,0.5,23,39,10,3
0.042592,0.219488,0.13,0.75,23,39,11,4
0.042592,0.219488,0.14,0.5,23,39,12,3
0.042592,0.237276,0.07,1,23,40,5,5
0.042592,0.237276,0.08,0.75,23,40,6,4
0.042592,0.237276,0.1,0.5,23,40,8,3
0.042592,0.237276,0.1,1,23,40,8,5
0.042592,0.237276,0.11,0.5,23,40,9,3
0.042592,0.237276,0.11,1,23,40,9,5
0.042592,0.237276,0.12,0.25,23,40,10,2
0.042592,0.237276,0.12,0.5,23,40,10,3
0.042592,0.237276,0.13,0.25,23,40,11,2
0.042592,0.237276,0.15,0.25,23,40,13,2
0.042592,0.256,0.07,1,23,41,5,5
0.042592,0.256,0.08,0.75,23,41,6,4
0.042592,0.256,0.09,0.5,23,41,7,3
0.042592,0.256,0.09,1,23,41,7,5
0.042592,0.256,0.11,1,23,41,9,5
0.042592,0.256,0.12,0.5,23,41,10,3
0.042592,0.256,0.13,0.25,23,41,11,2
0.042592,0.256,0.13,0.5,23,41,11,3
0.042592,0.256,0.15,0.25,23,41,13,2
0.042592,0.275684,0.07,1,23,42,5,5
0.042592,0.275684,0.08,0.75,23,42,6,4
0.042592,0.275684,0.09,0.5,23,42,7,3
0.042592,0.275684,0.09,1,23,42,7,5
0.042592,0.275684,0.1,0.75,23,42,8,4
0.042592,0.275684,0.11,0.25,23,42,9,2
0.042592,0.275684,0.11,0.5,23,42,9,3
0.042592,0.275684,0.11,0.75,23,42,9,4
0.042592,0.275684,0.13,0.25,23,42,11,2
0.042592,0.296352,0.07,0.75,23,43,5,4
0.042592,0.296352,0.07,1,23,43,5,5
0.042592,0.296352,0.08,0.75,23,43,6,4
0.042592,0.296352,0.09,1,23,43,7,5
0.042592,0.296352,0.1,0.75,23,43,8,4
0.042592,0.296352,0.11,0.25,23,43,9,2
0.042592,0.296352,0.11,0.75,23,43,9,4
0.042592,0.296352,0.12,0.5,23,43,10,3
0.042592,0.318028,0.06,1,23,44,4,5
0.042592,0.318028,0.07,0.75,23,44,5,4
0.042592,0.318028,0.08,0.5,23,44,6,3
0.042592,0.318028,0.09,0.75,23,44,7,4
0.042592,0.318028,0.1,0.25,23,44,8,2
0.042592,0.318028,0.1,1,23,44,8,5
0.042592,0.318028,0.11,0.25,23,44,9,2
0.042592,0.318028,0.11,0.5,23,44,9,3
0.042592,0.318028,0.12,0,23,44,10,1
0.042592,0.318028,0.12,0.25,23,44,10,2
0.042592,0.3645,0.06,1,23,46,4,5
0.042592,0.3645,0.08,0.75,23,46,6,4
0.042592,0.3645,0.08,1,23,46,6,5
0.042592,0.3645,0.09,0.5,23,46,7,3
0.042592,0.3645,0.1,0.25,23,46,8,2
0.042592,0.3645,0.12,0,23,46,10,1
0.042592,0.3645,0.13,0,23,46,11,1
0.042592,0.389344,0.06,1,23,47,4,5
0.042592,0.389344,0.07,0.75,23,47,5,4
0.042592,0.389344,0.08,1,23,47,6,5
0.042592,0.389344,0.09,0.5,23,47,7,3
0.042592,0.389344,0.11,0,23,47,9,1
0.042592,0.415292,0.06,1,23,48,4,5
0.042592,0.415292,0.07,0.5,23,48,5,3
0.042592,0.415292,0.08,0.75,23,48,6,4
0.042592,0.415292,0.08,1,23,48,6,5
0.042592,0.415292,0.09,0.75,23,48,7,4
0.042592,0.415292,0.1,0.5,23,48,8,3
0.042592,0.415292,0.13,0,23,48,11,1
0.042592,0.442368,0.05,1,23,49,3,5
0.042592,0.442368,0.06,1,23,49,4,5
0.042592,0.442368,0.07,1,23,49,5,5
0.042592,0.442368,0.08,1,23,49,6,5
0.042592,0.442368,0.09,0.5,23,49,7,3
0.042592,0.442368,0.09,1,23,49,7,5
0.042592,0.442368,0.1,1,23,49,8,5
0.042592,0.442368,0.12,0,23,49,10,1
0.0625,0.048668,0.16,1,26,24,14,5
0.0625,0.070304,0.18,1,26,27,16,5
0.0625,0.078732,0.14,1,26,28,12,5
0.0625,0.078732,0.15,1,26,28,13,5
0.0625,0.078732,0.17,1,26,28,15,5
0.0625,0.078732,0.18,1,26,28,16,5
0.0625,0.078732,0.19,0.75,26,28,17,4
0.0625,0.097556,0.05,1,26,30,3,5
0.0625,0.097556,0.06,1,26,30,4,5
0.0625,0.097556,0.13,1,26,30,11,5
0.0625,0.097556,0.14,1,26,30,12,5
0.0625,0.097556,0.16,0.75,26,30,14,4
0.0625,0.097556,0.16,1,26,30,14,5
0.0625,0.097556,0.17,0.75,26,30,15,4
0.0625,0.097556,0.17,1,26,30,15,5
0.0625,0.097556,0.18,1,26,30,16,5
0.0625,0.097556,0.19,0.75,26,30,17,4
0.0625,0.108,0.05,1,26,31,3,5
0.0625,0.108,0.11,1,26,31,9,5
0.0625,0.108,0.12,1,26,31,10,5
0.0625,0.108,0.15,0.5,26,31,13,3
0.0625,0.108,0.15,0.75,26,31,13,4
0.0625,0.108,0.15,1,26,31,13,5
0.0625,0.108,0.16,1,26,31,14,5
0.0625,0.108,0.17,0.75,26,31,15,4
0.0625,0.108,0.17,1,26,31,15,5
0.0625,0.108,0.18,0.75,26,31,16,4
0.0625,0.131072,0.04,1,26,33,2,5
0.0625,0.131072,0.05,1,26,33,3,5
0.0625,0.131072,0.12,0.75,26,33,10,4
0.0625,0.131072,0.13,1,26,33,11,5
0.0625,0.131072,0.14,0.5,26,33,12,3
0.0625,0.131072,0.14,1,26,33,12,5
0.0625,0.131072,0.15,0.5,26,33,13,3
0.0625,0.131072,0.15,1,26,33,13,5
0.0625,0.131072,0.16,0.5,26,33,14,3
0.0625,0.131072,0.16,1,26,33,14,5
0.0625,0.131072,0.17,1,26,33,15,5
0.0625,0.131072,0.18,0.5,26,33,16,3
0.0625,0.143748,0.04,1,26,34,2,5
0.0625,0.143748,0.05,1,26,34,3,5
0.0625,0.143748,0.1,1,26,34,8,5
0.0625,0.143748,0.12,0.75,26,34,10,4
0.0625,0.143748,0.13,0.5,26,34,11,3
0.0625,0.143748,0.13,1,26,34,11,5
0.0625,0.143748,0.14,1,26,34,12,5
0.0625,0.143748,0.15,1,26,34,13,5
0.0625,0.143748,0.16,1,26,34,14,5
0.0625,0.143748,0.17,0.5,26,34,15,3
0.0625,0.157216,0.04,1,26,35,2,5
0.0625,0.157216,0.05,1,26,35,3,5
0.0625,0.157216,0.1,0.75,26,35,8,4
0.0625,0.157216,0.1,1,26,35,8,5
0.0625,0.157216,0.12,0.75,26,35,10,4
0.0625,0.157216,0.13,1,26,35,11,5
0.0625,0.157216,0.14,1,26,35,12,5
0.0625,0.157216,0.16,0.5,26,35,14,3
0.0625,0.157216,0.17,0.5,26,35,15,3
0.0625,0.1715,0.04,1,26,36,2,5
0.0625,0.1715,0.08,1,26,36,6,5
0.0625,0.1715,0.09,1,26,36,7,5
0.0625,0.1715,0.1,0.75,26,36,8,4
0.0625,0.1715,0.1,1,26,36,8,5
0.0625,0.1715,0.12,1,26,36,10,5
0.0625,0.1715,0.13,0.5,26,36,11,3
0.0625,0.1715,0.13,1,26,36,11,5
0.0625,0.1715,0.14,1,26,36,12,5
0.0625,0.1715,0.15,0.5,26,36,13,3
0.0625,0.1715,0.15,0.75,26,36,13,4
0.0625,0.202612,0.04,1,26,38,2,5
0.0625,0.202612,0.08,1,26,38,6,5
0.0625,0.202612,0.09,0.75,26,38,7,4
0.0625,0.202612,0.09,1,26,38,7,5
0.0625,0.202612,0.11,0.75,26,38,9,4
0.0625,0.202612,0.11,1,26,38,9,5
0.0625,0.202612,0.12,0.5,26,38,10,3
0.0625,0.202612,0.13,0.5,26,38,11,3
0.0625,0.202612,0.13,0.75,26,38,11,4
0.0625,0.202612,0.13,1,26,38,11,5
0.0625,0.202612,0.15,0.5,26,38,13,3
0.0625,0.202612,0.15,0.75,26,38,13,4
0.0625,0.202612,0.16,0.5,26,38,14,3
0.0625,0.219488,0.04,1,26,39,2,5
0.0625,0.219488,0.08,1,26,39,6,5
0.0625,0.219488,0.09,0.75,26,39,7,4
0.0625,0.219488,0.1,0.75,26,39,8,4
0.0625,0.219488,0.11,0.75,26,39,9,4
0.0625,0.219488,0.11,1,26,39,9,5
0.0625,0.219488,0.12,0.25,26,39,10,2
0.0625,0.219488,0.12,1,26,39,10,5
0.0625,0.219488,0.13,0.25,26,39,11,2
0.0625,0.219488,0.13,0.5,26,39,11,3
0.0625,0.219488,0.15,0.25,26,39,13,2
0.0625,0.219488,0.16,0.25,26,39,14,2
0.0625,0.237276,0.04,1,26,40,2,5
0.0625,0.237276,0.08,1,26,40,6,5
0.0625,0.237276,0.09,0.75,26,40,7,4
0.0625,0.237276,0.11,0.75,26,40,9,4
0.0625,0.237276,0.11,1,26,40,9,5
0.0625,0.237276,0.14,0.25,26,40,12,2
0.0625,0.256,0.07,1,26,41,5,5
0.0625,0.256,0.08,1,26,41,6,5
0.0625,0.256,0.09,0.75,26,41,7,4
0.0625,0.256,0.1,0.5,26,41,8,3
0.0625,0.256,0.1,0.75,26,41,8,4
0.0625,0.256,0.1,1,26,41,8,5
0.0625,0.275684,0.07,1,26,42,5,5
0.0625,0.275684,0.08,0.75,26,42,6,4
0.0625,0.275684,0.09,1,26,42,7,5
0.0625,0.275684,0.1,1,26,42,8,5
0.0625,0.275684,0.11,0.5,26,42,9,3
0.0625,0.275684,0.13,0.5,26,42,11,3
0.0625,0.275684,0.15,0,26,42,13,1
0.0625,0.296352,0.06,1,26,43,4,5
0.0625,0.296352,0.08,1,26,43,6,5
0.0625,0.296352,0.09,0.5,26,43,7,3
0.0625,0.296352,0.09,1,26,43,7,5
0.0625,0.296352,0.1,0.5,26,43,8,3
0.0625,0.296352,0.1,0.75,26,43,8,4
0.0625,0.296352,0.11,0.75,26,43,9,4
0.0625,0.296352,0.12,0.25,26,43,10,2
0.0625,0.296352,0.12,0.75,26,43,10,4
0.0625,0.296352,0.13,0.25,26,43,11,2
0.0625,0.296352,0.13,0.5,26,43,11,3
0.0625,0.318028,0.06,1,26,44,4,5
0.0625,0.318028,0.07,0.75,26,44,5,4
0.0625,0.318028,0.07,1,26,44,5,5
0.0625,0.318028,0.08,0.5,26,44,6,3
0.0625,0.318028,0.08,0.75,26,44,6,4
0.0625,0.318028,0.1,0.5,26,44,8,3
0.0625,0.318028,0.1,0.75,26,44,8,4
0.0625,0.318028,0.12,0,26,44,10,1
0.0625,0.318028,0.12,0.25,26,44,10,2
0.0625,0.318028,0.13,0,26,44,11,1
0.0625,0.318028,0.14,0,26,44,12,1
0.0625,0.3645,0.06,1,26,46,4,5
0.0625,0.3645,0.09,0.75,26,46,7,4
0.0625,0.3645,0.1,0.25,26,46,8,2
0.0625,0.389344,0.08,0.5,26,47,6,3
0.0625,0.389344,0.09,0.25,26,47,7,2
0.0625,0.389344,0.1,0.75,26,47,8,4
0.0625,0.389344,0.11,0.25,26,47,9,2
0.0625,0.415292,0.05,1,26,48,3,5
0.0625,0.415292,0.06,1,26,48,4,5
0.0625,0.415292,0.07,0.5,26,48,5,3
0.0625,0.415292,0.07,0.75,26,48,5,4
0.0625,0.415292,0.07,1,26,48,5,5
0.0625,0.415292,0.08,0.5,26,48,6,3
0.0625,0.415292,0.08,1,26,48,6,5
0.0625,0.415292,0.09,0.25,26,48,7,2
0.0625,0.415292,0.09,1,26,48,7,5
0.0625,0.415292,0.1,0.5,26,48,8,3
0.0625,0.415292,0.11,0,26,48,9,1
0.0625,0.415292,0.12,0,26,48,10,1
0.0625,0.442368,0.06,0.75,26,49,4,4
0.0625,0.442368,0.06,1,26,49,4,5
0.0625,0.442368,0.07,0.75,26,49,5,4
0.0625,0.442368,0.07,1,26,49,5,5
0.0625,0.442368,0.08,0.5,26,49,6,3
0.0625,0.442368,0.08,0.75,26,49,6,4
0.0625,0.442368,0.08,1,26,49,6,5
0.0625,0.442368,0.09,0.25,26,49,7,2
0.0625,0.442368,0.09,0.5,26,49,7,3
0.0625,0.442368,0.09,1,26,49,7,5
0.087808,0.070304,0.06,1,29,27,4,5
0.087808,0.070304,0.14,1,29,27,12,5
0.087808,0.078732,0.05,1,29,28,3,5
0.087808,0.078732,0.06,1,29,28,4,5
0.087808,0.078732,0.16,0.75,29,28,14,4
0.087808,0.078732,0.18,0.75,29,28,16,4
0.087808,0.078732,0.18,1,29,28,16,5
